ORIGIN,LOCATIONID,CITY,AIRPORT
1150,1150,Denver,DEN
1150,1150,Denver,DEN
1150,1150,Denver,DEN
1150,1150,Denver,DEN
1150,1150,Denver,DEN
1150,1150,Denver,DEN
1150,1150,Denver,DEN
1150,1150,Denver,DEN
1150,1150,Denver,DEN
1150,1150,Denver,DEN
1150,1150,Denver,DEN
1150,1150,Denver,DEN
1150,1150,Denver,DEN
1150,1150,Denver,DEN
1150,1150,Denver,DEN
1150,1150,Denver,DEN
1150,1150,Denver,DEN
1150,1150,Denver,DEN
1150,1150,Denver,DEN
1150,1150,Denver,DEN
1150,1150,Denver,DEN
1150,1150,Denver,DEN
1150,1150,Denver,DEN
1150,1150,Denver,DEN
1150,1150,Denver,DEN
1150,1150,Denver,DEN
1150,1150,Denver,DEN
1150,1150,Denver,DEN
1150,1150,Denver,DEN
1155,1155,Des Moines,Unknown
1155,1155,Des Moines,Unknown
1155,1155,Des Moines,Unknown
1155,1155,Des Moines,Unknown
1155,1155,Des Moines,Unknown
1155,1155,Des Moines,Unknown
1155,1155,Des Moines,Unknown
1155,1155,Des Moines,Unknown
1155,1155,Des Moines,Unknown
1178,1178,Detroit,DTW
1178,1178,Detroit,DTW
1178,1178,Detroit,DTW
1178,1178,Detroit,DTW
1178,1178,Detroit,DTW
1178,1178,Detroit,DTW
1178,1178,Detroit,DTW
1178,1178,Detroit,DTW
1178,1178,Detroit,DTW
1178,1178,Detroit,DTW
1178,1178,Detroit,DTW
1178,1178,Detroit,DTW
1178,1178,Detroit,DTW
1178,1178,Detroit,DTW
1178,1178,Detroit,DTW
1178,1178,Detroit,DTW
1178,1178,Detroit,DTW
1178,1178,Detroit,DTW
1178,1178,Detroit,DTW
1225,1225,Dominican Republic,Unknown
1252,1252,Dubai,DXB
1252,1252,Dubai,DXB
1253,1253,Dublin,DUB
1253,1253,Dublin,DUB
1253,1253,Dublin,DUB
1253,1253,Dublin,DUB
1253,1253,Dublin,DUB
1253,1253,Dublin,DUB
1253,1253,Dublin,DUB
1253,1253,Dublin,DUB
1253,1253,Dublin,DUB
1253,1253,Dublin,DUB
1253,1253,Dublin,DUB
1253,1253,Dublin,DUB
1253,1253,Dublin,DUB
1253,1253,Dublin,DUB
1253,1253,Dublin,DUB
1253,1253,Dublin,DUB
1258,1258,Dulles,Unknown
1258,1258,Dulles,Unknown
1258,1258,Dulles,Unknown
1258,1258,Dulles,Unknown
1258,1258,Dulles,Unknown
1258,1258,Dulles,Unknown
1258,1258,Dulles,Unknown
1258,1258,Dulles,Unknown
1259,1259,Dulles Internation (Washington Dc),Unknown
1261,1261,Duluth,Unknown
1261,1261,Duluth,Unknown
1261,1261,Duluth,Unknown
1261,1261,Duluth,Unknown
1265,1265,Durango,Unknown
1265,1265,Durango,Unknown
1265,1265,Durango,Unknown
1265,1265,Durango,Unknown
4515,4515,Tgu,Unknown
4545,4545,Tirana,TIA
4545,4545,Tirana,TIA
4545,4545,Tirana,TIA
4575,4575,Tokyo,HND
4575,4575,Tokyo,HND
4575,4575,Tokyo,HND
4575,4575,Tokyo,HND
4575,4575,Tokyo,HND
4575,4575,Tokyo,HND
4575,4575,Tokyo,HND
4575,4575,Tokyo,HND
4575,4575,Tokyo,HND
4575,4575,Tokyo,HND
4575,4575,Tokyo,HND
4575,4575,Tokyo,HND
4575,4575,Tokyo,HND
4575,4575,Tokyo,HND
4575,4575,Tokyo,HND
4575,4575,Tokyo,HND
4575,4575,Tokyo,HND
4575,4575,Tokyo,HND
4575,4575,Tokyo,HND
4575,4575,Tokyo,HND
4575,4575,Tokyo,HND
4575,4575,Tokyo,HND
4575,4575,Tokyo,HND
4575,4575,Tokyo,HND
4575,4575,Tokyo,HND
4576,4576,Tokyo,NRT
4576,4576,Tokyo,NRT
4576,4576,Tokyo,NRT
4576,4576,Tokyo,NRT
4576,4576,Tokyo,NRT
4576,4576,Tokyo,NRT
4576,4576,Tokyo,NRT
4576,4576,Tokyo,NRT
4576,4576,Tokyo,NRT
4576,4576,Tokyo,NRT
4576,4576,Tokyo,NRT
4576,4576,Tokyo,NRT
4576,4576,Tokyo,NRT
4585,4585,Toronto,YYZ
4585,4585,Toronto,YYZ
4585,4585,Toronto,YYZ
4585,4585,Toronto,YYZ
4585,4585,Toronto,YYZ
4585,4585,Toronto,YYZ
4585,4585,Toronto,YYZ
4585,4585,Toronto,YYZ
4585,4585,Toronto,YYZ
4585,4585,Toronto,YYZ
4585,4585,Toronto,YYZ
4585,4585,Toronto,YYZ
4585,4585,Toronto,YYZ
4585,4585,Toronto,YYZ
4585,4585,Toronto,YYZ
4585,4585,Toronto,YYZ
4585,4585,Toronto,YYZ
4585,4585,Toronto,YYZ
4585,4585,Toronto,YYZ
4585,4585,Toronto,YYZ
4585,4585,Toronto,YYZ
4585,4585,Toronto,YYZ
4585,4585,Toronto,YYZ
4585,4585,Toronto,YYZ
4585,4585,Toronto,YYZ
4585,4585,Toronto,YYZ
4585,4585,Toronto,YYZ
4585,4585,Toronto,YYZ
4585,4585,Toronto,YYZ
4585,4585,Toronto,YYZ
4585,4585,Toronto,YYZ
4585,4585,Toronto,YYZ
4585,4585,Toronto,YYZ
4585,4585,Toronto,YYZ
4585,4585,Toronto,YYZ
4585,4585,Toronto,YYZ
4585,4585,Toronto,YYZ
4585,4585,Toronto,YYZ
4585,4585,Toronto,YYZ
4585,4585,Toronto,YYZ
4591,4591,Tortola,Unknown
4601,4601,Tpe,Unknown
4604,4604,Traverse City,Unknown
4604,4604,Traverse City,Unknown
4630,4630,Trinidad And Tobago,Unknown
4652,4652,Tucson,Unknown
4652,4652,Tucson,Unknown
4652,4652,Tucson,Unknown
4652,4652,Tucson,Unknown
4652,4652,Tucson,Unknown
4652,4652,Tucson,Unknown
4652,4652,Tucson,Unknown
4652,4652,Tucson,Unknown
4652,4652,Tucson,Unknown
4658,4658,Tulsa,Unknown
4658,4658,Tulsa,Unknown
4658,4658,Tulsa,Unknown
4658,4658,Tulsa,Unknown
4658,4658,Tulsa,Unknown
4658,4658,Tulsa,Unknown
4658,4658,Tulsa,Unknown
4658,4658,Tulsa,Unknown
4658,4658,Tulsa,Unknown
4658,4658,Tulsa,Unknown
4660,4660,Tulsa Sioux Falls,Unknown
4676,4676,Tus,Unknown
4677,4677,Tuscan,Unknown
4697,4697,Tys,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4777,4777,Vail,Unknown
4777,4777,Vail,Unknown
4787,4787,Vancouver,YVR
4787,4787,Vancouver,YVR
4787,4787,Vancouver,YVR
4787,4787,Vancouver,YVR
4787,4787,Vancouver,YVR
4787,4787,Vancouver,YVR
4787,4787,Vancouver,YVR
4787,4787,Vancouver,YVR
4787,4787,Vancouver,YVR
4787,4787,Vancouver,YVR
4787,4787,Vancouver,YVR
4787,4787,Vancouver,YVR
4787,4787,Vancouver,YVR
4787,4787,Vancouver,YVR
4787,4787,Vancouver,YVR
4787,4787,Vancouver,YVR
4787,4787,Vancouver,YVR
4787,4787,Vancouver,YVR
4787,4787,Vancouver,YVR
4787,4787,Vancouver,YVR
4787,4787,Vancouver,YVR
4787,4787,Vancouver,YVR
4787,4787,Vancouver,YVR
4787,4787,Vancouver,YVR
4787,4787,Vancouver,YVR
4787,4787,Vancouver,YVR
4787,4787,Vancouver,YVR
4787,4787,Vancouver,YVR
4787,4787,Vancouver,YVR
4787,4787,Vancouver,YVR
4787,4787,Vancouver,YVR
4787,4787,Vancouver,YVR
4787,4787,Vancouver,YVR
4787,4787,Vancouver,YVR
4787,4787,Vancouver,YVR
4787,4787,Vancouver,YVR
4787,4787,Vancouver,YVR
4809,4809,Veracruz,Unknown
4809,4809,Veracruz,Unknown
4817,4817,Victoria,Unknown
4883,4883,Washington,IAD
4883,4883,Washington,IAD
4883,4883,Washington,IAD
4883,4883,Washington,IAD
4883,4883,Washington,IAD
4883,4883,Washington,IAD
4883,4883,Washington,IAD
4883,4883,Washington,IAD
4883,4883,Washington,IAD
4883,4883,Washington,IAD
4883,4883,Washington,IAD
4883,4883,Washington,IAD
4883,4883,Washington,IAD
4883,4883,Washington,IAD
4883,4883,Washington,IAD
4883,4883,Washington,IAD
4883,4883,Washington,IAD
4883,4883,Washington,IAD
4883,4883,Washington,IAD
4883,4883,Washington,IAD
4883,4883,Washington,IAD
4883,4883,Washington,IAD
4883,4883,Washington,IAD
4883,4883,Washington,IAD
4883,4883,Washington,IAD
4883,4883,Washington,IAD
4883,4883,Washington,IAD
4883,4883,Washington,IAD
4883,4883,Washington,IAD
4883,4883,Washington,IAD
4883,4883,Washington,IAD
4883,4883,Washington,IAD
4883,4883,Washington,IAD
4883,4883,Washington,IAD
4883,4883,Washington,IAD
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4888,4888,Washington Dca,Unknown
4893,4893,"Washington, D.C.",Unknown
4894,4894,"Washington, Dc",Unknown
4895,4895,Washington-Dulles,Unknown
4902,4902,"Watertown, Sd",Unknown
4919,4919,West Fargo,Unknown
4922,4922,West Palm Beach,Unknown
4922,4922,West Palm Beach,Unknown
4922,4922,West Palm Beach,Unknown
4939,4939,Wichita,Unknown
4939,4939,Wichita,Unknown
4939,4939,Wichita,Unknown
4939,4939,Wichita,Unknown
4944,4944,"Wichita, Ks",Unknown
4965,4965,Windsor Locks,Unknown
5016,5016,"Yap, Fsm",Unknown
5063,5063,Ywg,Unknown
5082,5082,Zagreb,ZAG
5119,5119,Zurich,Unknown
5120,5120,Zurich,ZRH
5120,5120,Zurich,ZRH
5120,5120,Zurich,ZRH
5120,5120,Zurich,ZRH
5120,5120,Zurich,ZRH
5120,5120,Zurich,ZRH
5120,5120,Zurich,ZRH
5120,5120,Zurich,ZRH
5120,5120,Zurich,ZRH
5120,5120,Zurich,ZRH
5120,5120,Zurich,ZRH
5120,5120,Zurich,ZRH
5120,5120,Zurich,ZRH
